podNumber,timestamp,consumptionKwh,productionKwh
CH1008400000000000000000000012347,2025-12-17 05:00,0.19,0.0
CH1008400000000000000000000012348,2025-12-17 05:00,0.37,0.0
CH1008400000000000000000000012349,2025-12-17 05:00,0.19,0.0
CH1008400000000000000000000012350,2025-12-17 05:00,0.28,0.0
CH1008400000000000000000000012351,2025-12-17 05:00,0.28,0.0
CH1008400000000000000000000012352,2025-12-17 05:00,0.31,0.0
CH1008400000000000000000000012353,2025-12-17 05:00,0.46,0.0
CH1008400000000000000000000012354,2025-12-17 05:00,0.3,0.0
CH1008400000000000000000000012355,2025-12-17 05:00,0.22,0.0
CH1008400000000000000000000012356,2025-12-17 05:00,0.25,0.0
CH1008400000000000000000000012345,2025-12-17 06:00,0.96,0.0
CH1008400000000000000000000012346,2025-12-17 06:00,0.77,0.0
CH1008400000000000000000000012347,2025-12-17 06:00,0.99,0.0
CH1008400000000000000000000012348,2025-12-17 06:00,1.02,0.0
CH1008400000000000000000000012349,2025-12-17 06:00,0.48,0.0
CH1008400000000000000000000012350,2025-12-17 06:00,0.74,0.0
CH1008400000000000000000000012351,2025-12-17 06:00,1.09,0.0
CH1008400000000000000000000012352,2025-12-17 06:00,0.74,0.0
CH1008400000000000000000000012353,2025-12-17 06:00,0.77,0.0
CH1008400000000000000000000012354,2025-12-17 06:00,0.83,0.0
CH1008400000000000000000000012355,2025-12-17 06:00,0.73,0.0
CH1008400000000000000000000012356,2025-12-17 06:00,1.0,0.0
CH1008400000000000000000000012345,2025-12-17 07:00,0.78,0.01
CH1008400000000000000000000012346,2025-12-17 07:00,0.79,0.01
CH1008400000000000000000000012347,2025-12-17 07:00,0.77,0.0
CH1008400000000000000000000012348,2025-12-17 07:00,0.75,0.02
CH1008400000000000000000000012349,2025-12-17 07:00,0.96,0.0
CH1008400000000000000000000012350,2025-12-17 07:00,0.86,0.01
CH1008400000000000000000000012351,2025-12-17 07:00,0.87,0.0
CH1008400000000000000000000012352,2025-12-17 07:00,0.71,0.0
CH1008400000000000000000000012353,2025-12-17 07:00,0.93,0.01
CH1008400000000000000000000012354,2025-12-17 07:00,0.68,0.0
CH1008400000000000000000000012355,2025-12-17 07:00,0.82,0.01
CH1008400000000000000000000012356,2025-12-17 07:00,0.53,0.0
CH1008400000000000000000000012345,2025-12-17 08:00,0.93,0.04
CH1008400000000000000000000012346,2025-12-17 08:00,0.65,0.05
CH1008400000000000000000000012347,2025-12-17 08:00,0.64,0.0
CH1008400000000000000000000012348,2025-12-17 08:00,0.98,0.05
CH1008400000000000000000000012349,2025-12-17 08:00,0.63,0.0
CH1008400000000000000000000012350,2025-12-17 08:00,0.72,0.04
CH1008400000000000000000000012351,2025-12-17 08:00,0.51,0.0
CH1008400000000000000000000012352,2025-12-17 08:00,0.94,0.0
CH1008400000000000000000000012353,2025-12-17 08:00,0.66,0.06
CH1008400000000000000000000012354,2025-12-17 08:00,0.78,0.0
CH1008400000000000000000000012355,2025-12-17 08:00,0.57,0.04
CH1008400000000000000000000012356,2025-12-17 08:00,1.0,0.0
CH1008400000000000000000000012345,2025-12-17 09:00,0.62,0.08
CH1008400000000000000000000012346,2025-12-17 09:00,0.37,0.08
CH1008400000000000000000000012347,2025-12-17 09:00,0.39,0.0
CH1008400000000000000000000012348,2025-12-17 09:00,0.73,0.17
CH1008400000000000000000000012349,2025-12-17 09:00,0.54,0.0
CH1008400000000000000000000012350,2025-12-17 09:00,0.36,0.03
CH1008400000000000000000000012351,2025-12-17 09:00,0.71,0.0
CH1008400000000000000000000012352,2025-12-17 09:00,0.61,0.0
CH1008400000000000000000000012353,2025-12-17 09:00,0.75,0.08
CH1008400000000000000000000012354,2025-12-17 09:00,0.42,0.0
CH1008400000000000000000000012355,2025-12-17 09:00,0.52,0.1
CH1008400000000000000000000012356,2025-12-17 09:00,0.51,0.0
CH1008400000000000000000000012345,2025-12-17 10:00,0.62,0.15
CH1008400000000000000000000012346,2025-12-17 10:00,0.5,0.09
CH1008400000000000000000000012347,2025-12-17 10:00,0.57,0.0
CH1008400000000000000000000012348,2025-12-17 10:00,0.68,0.35
CH1008400000000000000000000012349,2025-12-17 10:00,0.84,0.0
CH1008400000000000000000000012350,2025-12-17 10:00,0.46,0.15
CH1008400000000000000000000012351,2025-12-17 10:00,0.49,0.0
CH1008400000000000000000000012352,2025-12-17 10:00,0.71,0.0
CH1008400000000000000000000012353,2025-12-17 10:00,0.72,0.21
CH1008400000000000000000000012354,2025-12-17 10:00,0.33,0.0
CH1008400000000000000000000012355,2025-12-17 10:00,0.51,0.17
CH1008400000000000000000000012356,2025-12-17 10:00,0.61,0.0
CH1008400000000000000000000012345,2025-12-17 11:00,0.39,0.13
CH1008400000000000000000000012346,2025-12-17 11:00,0.51,0.09
CH1008400000000000000000000012347,2025-12-17 11:00,0.49,0.0
CH1008400000000000000000000012348,2025-12-17 11:00,0.7,0.37
CH1008400000000000000000000012349,2025-12-17 11:00,0.56,0.0
CH1008400000000000000000000012350,2025-12-17 11:00,0.55,0.11
CH1008400000000000000000000012351,2025-12-17 11:00,0.53,0.0
CH1008400000000000000000000012352,2025-12-17 11:00,0.48,0.0
CH1008400000000000000000000012353,2025-12-17 11:00,0.48,0.22
CH1008400000000000000000000012354,2025-12-17 11:00,0.4,0.0
CH1008400000000000000000000012355,2025-12-17 11:00,0.64,0.32
CH1008400000000000000000000012356,2025-12-17 11:00,0.45,0.0
CH1008400000000000000000000012345,2025-12-17 12:00,0.73,0.21
CH1008400000000000000000000012346,2025-12-17 12:00,0.58,0.18
CH1008400000000000000000000012347,2025-12-17 12:00,0.47,0.0
CH1008400000000000000000000012348,2025-12-17 12:00,0.65,0.37
CH1008400000000000000000000012349,2025-12-17 12:00,0.6,0.0
CH1008400000000000000000000012350,2025-12-17 12:00,0.61,0.15
CH1008400000000000000000000012351,2025-12-17 12:00,1.0,0.0
CH1008400000000000000000000012352,2025-12-17 12:00,1.0,0.0
CH1008400000000000000000000012353,2025-12-17 12:00,0.8,0.34
CH1008400000000000000000000012354,2025-12-17 12:00,0.74,0.0
CH1008400000000000000000000012355,2025-12-17 12:00,0.78,0.23
CH1008400000000000000000000012356,2025-12-17 12:00,0.89,0.0
CH1008400000000000000000000012345,2025-12-17 13:00,0.57,0.18
CH1008400000000000000000000012346,2025-12-17 13:00,0.52,0.18
CH1008400000000000000000000012347,2025-12-17 13:00,0.48,0.0
CH1008400000000000000000000012348,2025-12-17 13:00,0.64,0.2
CH1008400000000000000000000012349,2025-12-17 13:00,0.63,0.0
CH1008400000000000000000000012350,2025-12-17 13:00,0.8,0.22
CH1008400000000000000000000012351,2025-12-17 13:00,0.74,0.0
CH1008400000000000000000000012352,2025-12-17 13:00,0.76,0.0
CH1008400000000000000000000012353,2025-12-17 13:00,0.72,0.2
CH1008400000000000000000000012354,2025-12-17 13:00,1.13,0.0
CH1008400000000000000000000012355,2025-12-17 13:00,0.71,0.32
CH1008400000000000000000000012356,2025-12-17 13:00,0.73,0.0
CH1008400000000000000000000012345,2025-12-17 14:00,0.47,0.23
CH1008400000000000000000000012346,2025-12-17 14:00,0.52,0.22
CH1008400000000000000000000012347,2025-12-17 14:00,0.68,0.0
CH1008400000000000000000000012348,2025-12-17 14:00,0.45,0.38
CH1008400000000000000000000012349,2025-12-17 14:00,0.7,0.0
CH1008400000000000000000000012350,2025-12-17 14:00,0.62,0.14
CH1008400000000000000000000012351,2025-12-17 14:00,0.53,0.0
CH1008400000000000000000000012352,2025-12-17 14:00,0.58,0.0
CH1008400000000000000000000012353,2025-12-17 14:00,0.59,0.29
CH1008400000000000000000000012354,2025-12-17 14:00,0.52,0.0
CH1008400000000000000000000012355,2025-12-17 14:00,0.55,0.15
CH1008400000000000000000000012356,2025-12-17 14:00,0.49,0.0
CH1008400000000000000000000012345,2025-12-17 15:00,0.51,0.23
CH1008400000000000000000000012346,2025-12-17 15:00,0.57,0.05
CH1008400000000000000000000012347,2025-12-17 15:00,0.49,0.0
CH1008400000000000000000000012348,2025-12-17 15:00,0.67,0.29
CH1008400000000000000000000012349,2025-12-17 15:00,0.64,0.0
CH1008400000000000000000000012350,2025-12-17 15:00,0.49,0.05
CH1008400000000000000000000012351,2025-12-17 15:00,0.35,0.0
CH1008400000000000000000000012352,2025-12-17 15:00,0.72,0.0
CH1008400000000000000000000012353,2025-12-17 15:00,0.46,0.27
CH1008400000000000000000000012354,2025-12-17 15:00,0.56,0.0
CH1008400000000000000000000012355,2025-12-17 15:00,0.42,0.11
CH1008400000000000000000000012356,2025-12-17 15:00,0.35,0.0
CH1008400000000000000000000012345,2025-12-17 16:00,0.4,0.07
CH1008400000000000000000000012346,2025-12-17 16:00,0.78,0.1
CH1008400000000000000000000012347,2025-12-17 16:00,0.5,0.0
CH1008400000000000000000000012348,2025-12-17 16:00,0.57,0.14
CH1008400000000000000000000012349,2025-12-17 16:00,0.68,0.0
CH1008400000000000000000000012350,2025-12-17 16:00,0.61,0.07
CH1008400000000000000000000012351,2025-12-17 16:00,0.35,0.0
CH1008400000000000000000000012352,2025-12-17 16:00,0.84,0.0
CH1008400000000000000000000012353,2025-12-17 16:00,0.52,0.16
CH1008400000000000000000000012354,2025-12-17 16:00,0.68,0.0
CH1008400000000000000000000012355,2025-12-17 16:00,0.77,0.11
CH1008400000000000000000000012356,2025-12-17 16:00,0.32,0.0
CH1008400000000000000000000012345,2025-12-17 17:00,1.13,0.02
CH1008400000000000000000000012346,2025-12-17 17:00,1.77,0.02
CH1008400000000000000000000012347,2025-12-17 17:00,1.77,0.0
CH1008400000000000000000000012348,2025-12-17 17:00,0.97,0.05
CH1008400000000000000000000012349,2025-12-17 17:00,1.77,0.0
CH1008400000000000000000000012350,2025-12-17 17:00,1.57,0.03
CH1008400000000000000000000012351,2025-12-17 17:00,1.18,0.0
CH1008400000000000000000000012352,2025-12-17 17:00,1.55,0.0
CH1008400000000000000000000012353,2025-12-17 17:00,0.91,0.04
CH1008400000000000000000000012354,2025-12-17 17:00,0.75,0.0
CH1008400000000000000000000012355,2025-12-17 17:00,1.07,0.02
CH1008400000000000000000000012356,2025-12-17 17:00,0.97,0.0
CH1008400000000000000000000012345,2025-12-17 18:00,1.42,0.0
CH1008400000000000000000000012346,2025-12-17 18:00,1.28,0.0
CH1008400000000000000000000012347,2025-12-17 18:00,1.33,0.0
CH1008400000000000000000000012348,2025-12-17 18:00,1.13,0.0
CH1008400000000000000000000012349,2025-12-17 18:00,1.29,0.0
CH1008400000000000000000000012350,2025-12-17 18:00,1.32,0.0
CH1008400000000000000000000012351,2025-12-17 18:00,1.27,0.0
CH1008400000000000000000000012352,2025-12-17 18:00,1.01,0.0
CH1008400000000000000000000012353,2025-12-17 18:00,1.68,0.0
CH1008400000000000000000000012354,2025-12-17 18:00,1.16,0.0
CH1008400000000000000000000012355,2025-12-17 18:00,0.96,0.0
CH1008400000000000000000000012356,2025-12-17 18:00,0.99,0.0
CH1008400000000000000000000012345,2025-12-17 19:00,0.94,0.0
CH1008400000000000000000000012346,2025-12-17 19:00,1.24,0.0
CH1008400000000000000000000012347,2025-12-17 19:00,1.16,0.0
CH1008400000000000000000000012348,2025-12-17 19:00,0.76,0.0
CH1008400000000000000000000012349,2025-12-17 19:00,1.04,0.0
CH1008400000000000000000000012350,2025-12-17 19:00,1.19,0.0
CH1008400000000000000000000012351,2025-12-17 19:00,1.34,0.0
CH1008400000000000000000000012352,2025-12-17 19:00,1.35,0.0
CH1008400000000000000000000012353,2025-12-17 19:00,1.16,0.0
CH1008400000000000000000000012354,2025-12-17 19:00,1.04,0.0
CH1008400000000000000000000012355,2025-12-17 19:00,0.91,0.0
CH1008400000000000000000000012356,2025-12-17 19:00,1.27,0.0
CH1008400000000000000000000012345,2025-12-17 20:00,1.08,0.0
CH1008400000000000000000000012346,2025-12-17 20:00,0.8,0.0
CH1008400000000000000000000012347,2025-12-17 20:00,1.72,0.0
CH1008400000000000000000000012348,2025-12-17 20:00,0.86,0.0
CH1008400000000000000000000012349,2025-12-17 20:00,1.46,0.0
CH1008400000000000000000000012350,2025-12-17 20:00,1.58,0.0
CH1008400000000000000000000012351,2025-12-17 20:00,1.39,0.0
CH1008400000000000000000000012352,2025-12-17 20:00,0.96,0.0
CH1008400000000000000000000012353,2025-12-17 20:00,0.71,0.0
CH1008400000000000000000000012354,2025-12-17 20:00,1.51,0.0
CH1008400000000000000000000012355,2025-12-17 20:00,1.04,0.0
CH1008400000000000000000000012356,2025-12-17 20:00,1.62,0.0
CH1008400000000000000000000012345,2025-12-17 21:00,0.73,0.0
CH1008400000000000000000000012346,2025-12-17 21:00,0.47,0.0
CH1008400000000000000000000012347,2025-12-17 21:00,0.76,0.0
CH1008400000000000000000000012348,2025-12-17 21:00,0.83,0.0
CH1008400000000000000000000012349,2025-12-17 21:00,0.78,0.0
CH1008400000000000000000000012350,2025-12-17 21:00,0.64,0.0
CH1008400000000000000000000012351,2025-12-17 21:00,0.82,0.0
CH1008400000000000000000000012352,2025-12-17 21:00,0.5,0.0
CH1008400000000000000000000012353,2025-12-17 21:00,0.77,0.0
CH1008400000000000000000000012354,2025-12-17 21:00,0.83,0.0
CH1008400000000000000000000012355,2025-12-17 21:00,0.71,0.0
CH1008400000000000000000000012356,2025-12-17 21:00,0.77,0.0
CH1008400000000000000000000012345,2025-12-17 22:00,0.76,0.0
CH1008400000000000000000000012346,2025-12-17 22:00,0.68,0.0
CH1008400000000000000000000012347,2025-12-17 22:00,0.51,0.0
CH1008400000000000000000000012348,2025-12-17 22:00,0.54,0.0
CH1008400000000000000000000012349,2025-12-17 22:00,0.46,0.0
CH1008400000000000000000000012350,2025-12-17 22:00,0.66,0.0
CH1008400000000000000000000012351,2025-12-17 22:00,0.76,0.0
CH1008400000000000000000000012352,2025-12-17 22:00,0.45,0.0
CH1008400000000000000000000012353,2025-12-17 22:00,0.77,0.0
CH1008400000000000000000000012354,2025-12-17 22:00,0.44,0.0
CH1008400000000000000000000012355,2025-12-17 22:00,0.62,0.0
CH1008400000000000000000000012356,2025-12-17 22:00,0.78,0.0
CH1008400000000000000000000012345,2025-12-17 23:00,0.58,0.0
CH1008400000000000000000000012346,2025-12-17 23:00,0.5,0.0
CH1008400000000000000000000012347,2025-12-17 23:00,0.85,0.0
CH1008400000000000000000000012348,2025-12-17 23:00,0.8,0.0
CH1008400000000000000000000012349,2025-12-17 23:00,0.51,0.0
CH1008400000000000000000000012350,2025-12-17 23:00,0.73,0.0
CH1008400000000000000000000012351,2025-12-17 23:00,0.97,0.0
CH1008400000000000000000000012352,2025-12-17 23:00,0.58,0.0
CH1008400000000000000000000012353,2025-12-17 23:00,0.71,0.0
CH1008400000000000000000000012354,2025-12-17 23:00,0.44,0.0
CH1008400000000000000000000012355,2025-12-17 23:00,0.59,0.0
CH1008400000000000000000000012356,2025-12-17 23:00,0.68,0.0
CH1008400000000000000000000012345,2025-12-18 00:00,0.29,0.0
CH1008400000000000000000000012346,2025-12-18 00:00,0.34,0.0
CH1008400000000000000000000012347,2025-12-18 00:00,0.28,0.0
CH1008400000000000000000000012348,2025-12-18 00:00,0.25,0.0
CH1008400000000000000000000012349,2025-12-18 00:00,0.31,0.0
CH1008400000000000000000000012350,2025-12-18 00:00,0.39,0.0
CH1008400000000000000000000012351,2025-12-18 00:00,0.33,0.0
CH1008400000000000000000000012352,2025-12-18 00:00,0.41,0.0
CH1008400000000000000000000012353,2025-12-18 00:00,0.25,0.0
CH1008400000000000000000000012354,2025-12-18 00:00,0.3,0.0
CH1008400000000000000000000012355,2025-12-18 00:00,0.23,0.0
CH1008400000000000000000000012356,2025-12-18 00:00,0.25,0.0
CH1008400000000000000000000012345,2025-12-18 01:00,0.19,0.0
CH1008400000000000000000000012346,2025-12-18 01:00,0.24,0.0
CH1008400000000000000000000012347,2025-12-18 01:00,0.28,0.0
CH1008400000000000000000000012348,2025-12-18 01:00,0.23,0.0
CH1008400000000000000000000012349,2025-12-18 01:00,0.37,0.0
CH1008400000000000000000000012350,2025-12-18 01:00,0.2,0.0
CH1008400000000000000000000012351,2025-12-18 01:00,0.25,0.0
CH1008400000000000000000000012352,2025-12-18 01:00,0.24,0.0
CH1008400000000000000000000012353,2025-12-18 01:00,0.26,0.0
CH1008400000000000000000000012354,2025-12-18 01:00,0.31,0.0
CH1008400000000000000000000012355,2025-12-18 01:00,0.32,0.0
CH1008400000000000000000000012356,2025-12-18 01:00,0.2,0.0
CH1008400000000000000000000012345,2025-12-18 02:00,0.33,0.0
CH1008400000000000000000000012346,2025-12-18 02:00,0.29,0.0
CH1008400000000000000000000012347,2025-12-18 02:00,0.45,0.0
CH1008400000000000000000000012348,2025-12-18 02:00,0.26,0.0
CH1008400000000000000000000012349,2025-12-18 02:00,0.2,0.0
CH1008400000000000000000000012350,2025-12-18 02:00,0.31,0.0
CH1008400000000000000000000012351,2025-12-18 02:00,0.33,0.0
CH1008400000000000000000000012352,2025-12-18 02:00,0.37,0.0
CH1008400000000000000000000012353,2025-12-18 02:00,0.23,0.0
CH1008400000000000000000000012354,2025-12-18 02:00,0.4,0.0
CH1008400000000000000000000012355,2025-12-18 02:00,0.32,0.0
CH1008400000000000000000000012356,2025-12-18 02:00,0.28,0.0
CH1008400000000000000000000012345,2025-12-18 03:00,0.24,0.0
CH1008400000000000000000000012346,2025-12-18 03:00,0.24,0.0
CH1008400000000000000000000012347,2025-12-18 03:00,0.21,0.0
CH1008400000000000000000000012348,2025-12-18 03:00,0.25,0.0
CH1008400000000000000000000012349,2025-12-18 03:00,0.28,0.0
CH1008400000000000000000000012350,2025-12-18 03:00,0.33,0.0
CH1008400000000000000000000012351,2025-12-18 03:00,0.23,0.0
CH1008400000000000000000000012352,2025-12-18 03:00,0.34,0.0
CH1008400000000000000000000012353,2025-12-18 03:00,0.25,0.0
CH1008400000000000000000000012354,2025-12-18 03:00,0.23,0.0
CH1008400000000000000000000012355,2025-12-18 03:00,0.26,0.0
CH1008400000000000000000000012356,2025-12-18 03:00,0.35,0.0
CH1008400000000000000000000012345,2025-12-18 04:00,0.21,0.0
CH1008400000000000000000000012346,2025-12-18 04:00,0.33,0.0
CH1008400000000000000000000012347,2025-12-18 04:00,0.29,0.0
CH1008400000000000000000000012348,2025-12-18 04:00,0.38,0.0
CH1008400000000000000000000012349,2025-12-18 04:00,0.27,0.0
CH1008400000000000000000000012350,2025-12-18 04:00,0.38,0.0
CH1008400000000000000000000012351,2025-12-18 04:00,0.23,0.0
CH1008400000000000000000000012352,2025-12-18 04:00,0.17,0.0
CH1008400000000000000000000012353,2025-12-18 04:00,0.3,0.0
CH1008400000000000000000000012354,2025-12-18 04:00,0.35,0.0
CH1008400000000000000000000012355,2025-12-18 04:00,0.39,0.0
CH1008400000000000000000000012356,2025-12-18 04:00,0.43,0.0
CH1008400000000000000000000012345,2025-12-18 05:00,0.22,0.0
CH1008400000000000000000000012346,2025-12-18 05:00,0.31,0.0
CH1008400000000000000000000012347,2025-12-18 05:00,0.31,0.0
CH1008400000000000000000000012348,2025-12-18 05:00,0.29,0.0
CH1008400000000000000000000012349,2025-12-18 05:00,0.5,0.0
CH1008400000000000000000000012350,2025-12-18 05:00,0.33,0.0
CH1008400000000000000000000012351,2025-12-18 05:00,0.42,0.0
CH1008400000000000000000000012352,2025-12-18 05:00,0.32,0.0
CH1008400000000000000000000012353,2025-12-18 05:00,0.28,0.0
CH1008400000000000000000000012354,2025-12-18 05:00,0.48,0.0
CH1008400000000000000000000012355,2025-12-18 05:00,0.34,0.0
CH1008400000000000000000000012356,2025-12-18 05:00,0.33,0.0
CH1008400000000000000000000012345,2025-12-18 06:00,0.53,0.0
CH1008400000000000000000000012346,2025-12-18 06:00,0.95,0.0
CH1008400000000000000000000012347,2025-12-18 06:00,0.79,0.0
CH1008400000000000000000000012348,2025-12-18 06:00,0.62,0.0
CH1008400000000000000000000012349,2025-12-18 06:00,0.95,0.0
CH1008400000000000000000000012350,2025-12-18 06:00,0.8,0.0
CH1008400000000000000000000012351,2025-12-18 06:00,0.83,0.0
CH1008400000000000000000000012352,2025-12-18 06:00,1.14,0.0
CH1008400000000000000000000012353,2025-12-18 06:00,0.75,0.0
CH1008400000000000000000000012354,2025-12-18 06:00,0.89,0.0
CH1008400000000000000000000012355,2025-12-18 06:00,0.91,0.0
CH1008400000000000000000000012356,2025-12-18 06:00,0.62,0.0
CH1008400000000000000000000012345,2025-12-18 07:00,0.92,0.01
CH1008400000000000000000000012346,2025-12-18 07:00,0.71,0.01
CH1008400000000000000000000012347,2025-12-18 07:00,0.64,0.0
CH1008400000000000000000000012348,2025-12-18 07:00,0.79,0.02
